mrp;price;product_category;rating;review_count;Silk;Cotton;Modal;Nylon;Rayon;Spandex;Elastane;polyester;Viscose;Polyurethane
140;140;Collections;5;1;0;0;0;100;0;0;0;0;0;0
140;140;Collections;5;1;0;0;0;100;0;0;0;0;0;0
25;25;Collections;0;0;0;0;0;90;0;10;0;0;0;0
66;66;Collections;0;0;0;0;0;72;0;28;0;0;0;0
24;16.99;Collections;0;0;0;0;0;90;0;10;0;0;0;0
39;39;Panties;0;0;0;0;0;0;0;0;0;100;0;0
32;32;Collections;0;0;0;0;0;100;0;0;0;0;0;0
300;300;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
300;300;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
48;48;Panties;0;0;0;96;0;0;0;4;0;0;0;0
48;48;Panties;0;0;0;96;0;0;0;4;0;0;0;0
48;48;Panties;0;0;0;96;0;0;0;4;0;0;0;0
39;39;Panties;0;0;0;0;0;100;0;0;0;0;0;0
89;89;Collections;0;0;0;0;0;90;0;10;0;0;0;0
52;52;Bras-and-tops;0;0;0;0;0;100;0;0;0;0;0;0
52;52;Bras-and-tops;0;0;0;0;0;100;0;0;0;0;0;0
52;52;Bras-and-tops;0;0;0;0;0;100;0;0;0;0;0;0
39;39;Panties;5;1;0;96;0;0;0;4;0;0;0;0
39;39;Panties;5;1;0;96;0;0;0;4;0;0;0;0
39;39;Panties;5;1;0;96;0;0;0;4;0;0;0;0
39;39;Panties;5;1;0;96;0;0;0;4;0;0;0;0
39;39;Panties;5;1;0;96;0;0;0;4;0;0;0;0
39;39;Panties;5;1;0;96;0;0;0;4;0;0;0;0
39;39;Panties;5;1;0;96;0;0;0;4;0;0;0;0
39;39;Panties;5;1;0;96;0;0;0;4;0;0;0;0
39;39;Panties;5;1;0;96;0;0;0;4;0;0;0;0
84;84;Bras-and-tops;0;0;0;35;0;0;0;0;0;65;0;0
52;52;Collections;5;4;0;0;0;90;0;10;0;0;0;0
52;52;Collections;5;4;0;0;0;90;0;10;0;0;0;0
52;52;Collections;5;4;0;0;0;90;0;10;0;0;0;0
52;52;Collections;5;4;0;0;0;90;0;10;0;0;0;0
52;52;Collections;5;4;0;0;0;90;0;10;0;0;0;0
52;52;Collections;5;4;0;0;0;90;0;10;0;0;0;0
52;52;Collections;5;4;0;0;0;90;0;10;0;0;0;0
52;52;Collections;5;4;0;0;0;90;0;10;0;0;0;0
52;52;Collections;5;4;0;0;0;90;0;10;0;0;0;0
52;52;Collections;5;4;0;0;0;90;0;10;0;0;0;0
52;52;Collections;5;4;0;0;0;90;0;10;0;0;0;0
52;52;Collections;5;4;0;0;0;90;0;10;0;0;0;0
52;52;Collections;5;4;0;0;0;90;0;10;0;0;0;0
52;52;Collections;5;4;0;0;0;90;0;10;0;0;0;0
52;52;Collections;5;4;0;0;0;90;0;10;0;0;0;0
52;52;Collections;5;4;0;0;0;90;0;10;0;0;0;0
52;52;Collections;5;4;0;0;0;90;0;10;0;0;0;0
52;52;Collections;5;4;0;0;0;90;0;10;0;0;0;0
52;52;Collections;5;4;0;0;0;90;0;10;0;0;0;0
64;64;Bras-and-tops;0;0;0;0;0;75;25;0;0;0;0;0
25;25;Thongs;0;0;0;100;0;0;0;0;0;0;0;0
39;39;Panties;0;0;0;0;0;100;0;0;0;0;0;0
25;25;Thongs;0;0;0;0;0;90;0;10;0;0;0;0
43;43;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
43;43;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
46;46;Collections;0;0;0;0;0;100;0;0;0;0;0;0
46;46;Collections;0;0;0;0;0;100;0;0;0;0;0;0
46;46;Collections;0;0;0;0;0;100;0;0;0;0;0;0
46;46;Collections;0;0;0;0;0;100;0;0;0;0;0;0
46;46;Collections;0;0;0;0;0;100;0;0;0;0;0;0
46;46;Collections;0;0;0;0;0;100;0;0;0;0;0;0
46;46;Collections;0;0;0;0;0;100;0;0;0;0;0;0
46;46;Collections;0;0;0;0;0;100;0;0;0;0;0;0
46;46;Collections;0;0;0;0;0;100;0;0;0;0;0;0
46;46;Collections;0;0;0;0;0;100;0;0;0;0;0;0
46;46;Collections;0;0;0;0;0;100;0;0;0;0;0;0
46;46;Collections;0;0;0;0;0;100;0;0;0;0;0;0
46;46;Collections;0;0;0;0;0;100;0;0;0;0;0;0
46;46;Collections;0;0;0;0;0;100;0;0;0;0;0;0
46;46;Collections;0;0;0;0;0;100;0;0;0;0;0;0
46;46;Collections;0;0;0;0;0;100;0;0;0;0;0;0
39;39;Collections;0;0;0;0;0;100;0;0;0;0;0;0
58;58;Collections;0;0;0;0;0;100;0;0;0;0;0;0
72;72;Collections;0;0;0;0;0;100;0;0;0;0;0;0
25;25;Thongs;0;0;0;0;0;90;0;10;0;0;0;0
14;14;Collections;0;0;0;0;0;92;0;8;0;0;0;0
71;71;Collections;0;0;0;96;0;0;0;4;0;0;0;0
71;71;Collections;0;0;0;96;0;0;0;4;0;0;0;0
44;44;Collections;0;0;0;0;0;100;0;0;0;0;0;0
48;48;Collections;0;0;0;0;0;75;25;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
68;68;Collections;0;0;0;0;0;89;0;11;0;0;0;0
52;52;Bras-and-tops;0;0;0;0;0;90;0;10;0;0;0;0
49;49;Collections;0;0;0;0;0;90;0;10;0;0;0;0
32;32;Thongs;0;0;0;0;0;94;0;6;0;0;0;0
32;32;Thongs;0;0;0;0;0;94;0;6;0;0;0;0
73;73;Bras-and-tops;0;0;0;0;0;100;0;0;0;0;0;0
73;73;Bras-and-tops;0;0;0;0;0;100;0;0;0;0;0;0
39;39;Collections;0;0;0;0;0;100;0;0;0;0;0;0
39;39;Collections;0;0;0;0;0;75;25;0;0;0;0;0
36;36;Panties;0;0;0;0;0;89;0;11;0;0;0;0
69;69;Collections;0;0;0;100;0;0;0;0;0;0;0;0
25;25;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
30;30;Collections;0;0;0;0;0;100;0;0;0;0;0;0
105;105;Collections;0;0;0;0;0;100;0;0;0;0;0;0
90;90;Collections;5;1;0;0;0;100;0;0;0;0;0;0
90;90;Collections;5;1;0;0;0;100;0;0;0;0;0;0
90;90;Collections;5;1;0;0;0;100;0;0;0;0;0;0
90;90;Collections;5;1;0;0;0;100;0;0;0;0;0;0
90;90;Collections;5;1;0;0;0;100;0;0;0;0;0;0
90;90;Collections;5;1;0;0;0;100;0;0;0;0;0;0
295;295;Collections;0;0;0;60;0;17;23;0;0;0;0;0
295;295;Collections;0;0;0;60;0;17;23;0;0;0;0;0
50;50;Collections;0;0;0;0;0;92;0;8;0;0;0;0
70;70;Collections;0;0;0;0;0;0;90;10;0;0;0;0
70;70;Collections;0;0;0;0;0;0;90;10;0;0;0;0
25;25;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
34;34;Panties;5;3;0;0;0;100;0;0;0;0;0;0
34;34;Panties;5;3;0;0;0;100;0;0;0;0;0;0
34;34;Panties;5;3;0;0;0;100;0;0;0;0;0;0
34;34;Panties;5;3;0;0;0;100;0;0;0;0;0;0
34;34;Panties;5;3;0;0;0;100;0;0;0;0;0;0
34;34;Panties;5;3;0;0;0;100;0;0;0;0;0;0
34;34;Collections;0;0;0;0;0;100;0;0;0;0;0;0
34;34;Collections;0;0;0;0;0;100;0;0;0;0;0;0
34;34;Collections;0;0;0;0;0;100;0;0;0;0;0;0
59;59;Collections;0;0;0;0;0;100;0;0;0;0;0;0
59;59;Collections;0;0;0;0;0;100;0;0;0;0;0;0
59;59;Collections;0;0;0;0;0;100;0;0;0;0;0;0
53;53;Collections;0;0;0;0;0;0;0;0;0;100;0;0
58;58;Collections;0;0;0;96;0;0;0;4;0;0;0;0
58;58;Collections;0;0;0;96;0;0;0;4;0;0;0;0
48;48;Bras-and-tops;0;0;0;96;0;0;0;4;0;0;0;0
48;48;Bras-and-tops;0;0;0;96;0;0;0;4;0;0;0;0
79;79;Collections;0;0;0;0;0;100;0;0;0;0;0;0
80;80;Collections;0;0;0;0;0;0;90;10;0;0;0;0
80;80;Collections;0;0;0;0;0;0;90;10;0;0;0;0
140;140;Lingerie;0;0;0;0;0;100;0;0;0;0;0;0
140;140;Lingerie;0;0;0;0;0;100;0;0;0;0;0;0
36;36;Panties;0;0;0;0;0;89;0;11;0;0;0;0
64;64;Bras-and-tops;0;0;0;0;0;57;30;13;0;0;0;0
78;78;Bras-and-tops;0;0;0;0;0;100;0;0;0;0;0;0
78;78;Bras-and-tops;0;0;0;0;0;100;0;0;0;0;0;0
58;58;Collections;0;0;0;0;0;0;90;10;0;0;0;0
58;58;Collections;0;0;0;0;0;0;90;10;0;0;0;0
32;32;Panties;5;1;0;0;95;0;0;5;0;0;0;0
32;32;Panties;5;1;0;0;95;0;0;5;0;0;0;0
32;32;Panties;5;1;0;0;95;0;0;5;0;0;0;0
32;32;Panties;5;1;0;0;95;0;0;5;0;0;0;0
70;70;Bras-and-tops;0;0;0;0;0;0;0;0;0;100;0;0
25;25;Collections;0;0;0;0;0;90;0;10;0;0;0;0
53;53;Bras-and-tops;0;0;0;0;0;100;0;0;0;0;0;0
30;30;Panties;0;0;0;0;0;89;0;11;0;0;0;0
30;30;Panties;0;0;0;0;0;89;0;11;0;0;0;0
30;30;Panties;0;0;0;0;0;89;0;11;0;0;0;0
72;72;Lingerie;0;0;0;0;0;72;0;28;0;0;0;0
72;72;Lingerie;0;0;0;0;0;72;0;28;0;0;0;0
39;39;Collections;0;0;0;0;0;100;0;0;0;0;0;0
27;27;Collections;5;1;0;0;0;72;0;28;0;0;0;0
42;42;Bras-and-tops;0;0;0;0;0;100;0;0;0;0;0;0
42;42;Bras-and-tops;0;0;0;0;0;100;0;0;0;0;0;0
79;79;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
90;90;Thongs;5;1;0;0;0;100;0;0;0;0;0;0
90;90;Thongs;5;1;0;0;0;100;0;0;0;0;0;0
90;90;Thongs;5;1;0;0;0;100;0;0;0;0;0;0
90;90;Thongs;5;1;0;0;0;100;0;0;0;0;0;0
90;90;Thongs;5;1;0;0;0;100;0;0;0;0;0;0
66;66;Bras-and-tops;5;1;0;0;0;100;0;0;0;0;0;0
25;25;Thongs;0;0;0;0;0;90;0;10;0;0;0;0
44;44;Collections;0;0;0;0;0;100;0;0;0;0;0;0
55;55;Bras-and-tops;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Collections;0;0;0;0;0;100;0;0;0;0;0;0
22;22;Lingerie;0;0;0;0;0;77;0;18;0;5;0;0
29;29;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
29;29;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
29;29;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
30;30;Collections;0;0;0;0;0;72;0;28;0;0;0;0
67;67;Bras-and-tops;0;0;0;0;0;79;0;21;0;0;0;0
67;67;Bras-and-tops;0;0;0;0;0;79;0;21;0;0;0;0
43;43;Collections;0;0;0;0;0;71;15;14;0;0;0;0
39;39;Panties;0;0;0;0;0;100;0;0;0;0;0;0
47;47;Panties;0;0;0;0;0;79;0;21;0;0;0;0
25;25;Collections;0;0;0;0;0;100;0;0;0;0;0;0
68;68;Bras-and-tops;0;0;0;0;0;0;95;5;0;0;0;0
135;135;Collections;0;0;0;0;0;82;0;18;0;0;0;0
38;25.99;Collections;0;0;0;0;0;100;0;0;0;0;0;0
53;53;Collections;0;0;0;0;0;100;0;0;0;0;0;0
140;140;Lingerie;5;1;0;0;0;100;0;0;0;0;0;0
140;140;Lingerie;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;1;0;0;0;100;0;0;0;0;0;0
25;25;Collections;0;0;0;0;0;90;0;10;0;0;0;0
53;53;Lingerie;0;0;0;0;0;0;0;0;0;100;0;0
39;39;Panties;5;2;0;0;0;79;0;21;0;0;0;0
39;39;Panties;5;2;0;0;0;79;0;21;0;0;0;0
39;39;Panties;5;2;0;0;0;79;0;21;0;0;0;0
39;39;Panties;5;2;0;0;0;79;0;21;0;0;0;0
615;615;Collections;0;0;0;0;0;100;0;0;0;0;0;0
45;45;Collections;5;1;0;0;0;72;0;28;0;0;0;0
50;50;Bras-and-tops;0;0;0;0;0;92;0;8;0;0;0;0
79;79;Collections;0;0;0;0;0;100;0;0;0;0;0;0
79;79;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;4.9;7;0;0;0;100;0;0;0;0;0;0
73;73;Bras-and-tops;0;0;0;100;0;0;0;0;0;0;0;0
25;25;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
39;39;Collections;0;0;0;0;0;100;0;0;0;0;0;0
26;26;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
20;20;Collections;5;7;0;0;0;100;0;0;0;0;0;0
22;22;Collections;0;0;0;0;0;77;0;18;0;5;0;0
52;52;Lingerie;0;0;0;0;0;0;90;10;0;0;0;0
52;52;Lingerie;0;0;0;0;0;0;90;10;0;0;0;0
79;79;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
79;79;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
15;15;Lingerie;0;0;0;0;0;0;0;0;0;100;0;0
42;42;Collections;0;0;0;0;0;100;0;0;0;0;0;0
39;39;Panties;0;0;0;0;0;100;0;0;0;0;0;0
24;24;Collections;0;0;0;0;0;90;0;10;0;0;0;0
39;39;Panties;0;0;0;0;0;79;0;21;0;0;0;0
39;39;Panties;0;0;0;0;0;79;0;21;0;0;0;0
36;36;Collections;0;0;0;0;0;89;0;11;0;0;0;0
89;89;Lingerie;0;0;0;0;0;90;0;10;0;0;0;0
14;14;Collections;0;0;0;0;0;100;0;0;0;0;0;0
23;23;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
39;39;Panties;0;0;0;0;0;0;0;0;0;100;0;0
74;74;Collections;0;0;0;0;0;100;0;0;0;0;0;0
74;74;Collections;0;0;0;0;0;100;0;0;0;0;0;0
31;31;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
31;31;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
31;31;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
34;34;Panties;0;0;0;0;0;100;0;0;0;0;0;0
32;32;Lingerie;0;0;0;0;0;100;0;0;0;0;0;0
72;72;Collections;0;0;0;0;0;0;95;5;0;0;0;0
32;32;Thongs;0;0;0;0;0;89;0;11;0;0;0;0
60;60;Collections;0;0;0;0;0;100;0;0;0;0;0;0
89;89;Bras-and-tops;0;0;0;0;0;90;0;10;0;0;0;0
56;56;Collections;0;0;0;0;0;100;0;0;0;0;0;0
39;39;Collections;0;0;0;0;0;100;0;0;0;0;0;0
26;26;Collections;0;0;0;0;0;90;0;10;0;0;0;0
26;26;Collections;0;0;0;0;0;90;0;10;0;0;0;0
23;23;Thongs;0;0;0;0;0;75;25;0;0;0;0;0
23;23;Thongs;0;0;0;0;0;75;25;0;0;0;0;0
106;106;Collections;4;2;0;100;0;0;0;0;0;0;0;0
106;106;Collections;4;2;0;100;0;0;0;0;0;0;0;0
54;54;Bras-and-tops;0;0;0;0;0;75;25;0;0;0;0;0
54;54;Bras-and-tops;0;0;0;0;0;75;25;0;0;0;0;0
54;54;Bras-and-tops;0;0;0;0;0;75;25;0;0;0;0;0
54;54;Bras-and-tops;0;0;0;0;0;75;25;0;0;0;0;0
54;54;Bras-and-tops;0;0;0;0;0;75;25;0;0;0;0;0
54;54;Bras-and-tops;0;0;0;0;0;75;25;0;0;0;0;0
54;54;Bras-and-tops;0;0;0;0;0;75;25;0;0;0;0;0
54;54;Bras-and-tops;0;0;0;0;0;75;25;0;0;0;0;0
36;36;Collections;0;0;0;0;0;0;95;5;0;0;0;0
71;71;Collections;0;0;0;0;0;72;0;28;0;0;0;0
22;22;Thongs;0;0;0;0;0;0;95;5;0;0;0;0
48;48;Collections;0;0;0;0;0;72;0;28;0;0;0;0
48;48;Collections;0;0;0;0;0;72;0;28;0;0;0;0
48;48;Collections;0;0;0;0;0;72;0;28;0;0;0;0
48;48;Collections;0;0;0;0;0;72;0;28;0;0;0;0
48;48;Collections;0;0;0;0;0;72;0;28;0;0;0;0
85;85;Lingerie;0;0;0;0;0;77;0;18;0;5;0;0
105;105;Lingerie;0;0;0;0;0;100;0;0;0;0;0;0
40;40;Panties;5;1;0;0;0;100;0;0;0;0;0;0
40;40;Panties;5;1;0;0;0;100;0;0;0;0;0;0
28;28;Collections;0;0;0;0;0;100;0;0;0;0;0;0
28;28;Collections;0;0;0;0;0;100;0;0;0;0;0;0
28;28;Collections;0;0;0;0;0;100;0;0;0;0;0;0
30;30;Thongs;0;0;0;0;0;79;0;21;0;0;0;0
39;39;Panties;0;0;0;0;0;72;0;28;0;0;0;0
36;36;Collections;5;4;0;0;0;79;0;21;0;0;0;0
36;36;Collections;5;4;0;0;0;79;0;21;0;0;0;0
36;36;Collections;5;4;0;0;0;79;0;21;0;0;0;0
36;36;Collections;5;4;0;0;0;79;0;21;0;0;0;0
36;36;Collections;5;4;0;0;0;79;0;21;0;0;0;0
36;36;Collections;5;4;0;0;0;79;0;21;0;0;0;0
36;36;Collections;5;4;0;0;0;79;0;21;0;0;0;0
36;36;Collections;5;4;0;0;0;79;0;21;0;0;0;0
36;36;Collections;5;4;0;0;0;79;0;21;0;0;0;0
36;36;Collections;5;4;0;0;0;79;0;21;0;0;0;0
30;30;Panties;3.5;2;0;0;0;100;0;0;0;0;0;0
30;30;Panties;3.5;2;0;0;0;100;0;0;0;0;0;0
30;30;Panties;3.5;2;0;0;0;100;0;0;0;0;0;0
30;30;Panties;3.5;2;0;0;0;100;0;0;0;0;0;0
30;30;Panties;3.5;2;0;0;0;100;0;0;0;0;0;0
30;30;Panties;3.5;2;0;0;0;100;0;0;0;0;0;0
30;30;Panties;3.5;2;0;0;0;100;0;0;0;0;0;0
39;39;Panties;0;0;0;0;0;100;0;0;0;0;0;0
57;57;Collections;0;0;0;0;0;100;0;0;0;0;0;0
57;57;Collections;0;0;0;0;0;100;0;0;0;0;0;0
57;57;Collections;0;0;0;0;0;100;0;0;0;0;0;0
39;39;Panties;0;0;0;0;0;100;0;0;0;0;0;0
24;24;Collections;0;0;0;96;0;0;0;4;0;0;0;0
24;24;Collections;0;0;0;96;0;0;0;4;0;0;0;0
24;24;Collections;0;0;0;96;0;0;0;4;0;0;0;0
24;24;Collections;0;0;0;96;0;0;0;4;0;0;0;0
24;24;Collections;0;0;0;96;0;0;0;4;0;0;0;0
24;24;Collections;0;0;0;96;0;0;0;4;0;0;0;0
24;24;Collections;0;0;0;96;0;0;0;4;0;0;0;0
24;24;Collections;0;0;0;96;0;0;0;4;0;0;0;0
24;24;Collections;0;0;0;96;0;0;0;4;0;0;0;0
25;25;Collections;0;0;0;100;0;0;0;0;0;0;0;0
41;41;Collections;0;0;0;0;0;100;0;0;0;0;0;0
68;68;Collections;0;0;0;0;0;72;0;28;0;0;0;0
68;68;Collections;0;0;0;0;0;72;0;28;0;0;0;0
68;68;Collections;0;0;0;0;0;72;0;28;0;0;0;0
68;68;Collections;0;0;0;0;0;72;0;28;0;0;0;0
34;34;Collections;0;0;0;0;0;100;0;0;0;0;0;0
34;34;Collections;0;0;0;0;0;100;0;0;0;0;0;0
34;34;Collections;0;0;0;0;0;100;0;0;0;0;0;0
34;34;Collections;0;0;0;0;0;100;0;0;0;0;0;0
72;72;Collections;0;0;0;0;0;72;0;28;0;0;0;0
